76832.73,75514.69,72647.46,76149.34,82497.7,68691.695
80114.1,77445.53,75535.945,77588.05,84442.91,81358.43
80416.31,77713.414,75842.65,77942.51,84627.66,85378.42
80751.95,78030.88,76215.72,78147.516,84888.92,87043.93
80532.16,77964.016,76064.79,77856.336,84678.17,83849.41
80419.75,77924.24,76159.66,77383.875,84372.445,78943.555
80092.03,77568.93,75781.24,77039.31,83997.195,77845.2
80029.52,77805.945,75626.41,78337.375,84755.0,77718.24
17268.676,21105.227,16629.297,21072.61,24884.123,5384.3433
19818.81,22291.05,18597.025,22586.9,26191.916,15689.299
21565.307,23279.795,20120.348,22996.205,26824.074,19435.979
21735.61,23336.434,20280.512,23058.506,26825.684,20567.438
22020.475,23509.896,20532.031,23091.756,26883.766,21161.717
21954.406,23523.168,20511.082,22832.072,26730.422,20038.611
22011.9,23626.176,20650.188,22464.148,26540.777,18458.176
21850.508,23477.127,20479.488,22279.432,26383.47,18163.889
20962.914,22905.857,19580.393,22761.92,26562.133,18221.055
9543.72,13810.533,9184.571,13618.996,19526.781,3833.7407
11189.546,14864.223,10438.425,15206.922,20712.781,8634.316
12597.056,16052.98,11599.468,15431.148,21182.68,10607.354
12761.471,16096.544,11743.298,15444.577,21122.344,11257.691
13064.646,16334.472,11985.47,15440.901,21131.176,11620.181
13036.628,16435.207,11995.915,15070.114,20917.7,10952.3545
13141.398,16720.885,12170.748,14560.962,20636.057,10106.664
13003.724,16570.332,12028.738,14351.831,20465.508,9950.525
12008.6,15370.499,11091.147,14886.652,20712.686,9984.193
61743.29,106693.6,59812.13,104588.73,162435.42,15377.652
77241.89,116230.66,71534.66,119387.6,173261.22,51506.082
90258.54,127623.86,82455.93,121140.98,177201.58,67092.07
91836.44,127848.47,83644.42,120997.17,176477.22,72076.71
94766.125,130188.78,85967.05,120874.44,176446.72,75229.19
94619.96,131250.9,86254.93,117131.39,174336.64,69259.055
95779.48,134207.98,87845.64,112158.02,171550.44,61675.13
94443.23,132767.5,86495.914,110136.01,169934.06,60574.457
83874.81,119870.66,76832.445,114731.74,171881.89,61129.59
43812.82,76662.914,42651.527,75283.96,114433.984,7339.1577
56528.09,83449.75,52350.56,85610.93,122134.51,32453.1
66019.13,91185.445,60425.55,86930.13,124947.3,46643.902
67152.95,91297.305,61259.66,86806.98,124434.1,50673.113
69274.914,92826.36,62938.664,86737.4,124419.38,53419.96
69129.45,93443.94,63095.473,84157.79,122920.67,48165.81
69920.79,95317.195,64242.625,80761.77,120975.21,41248.625
68939.78,94318.57,63240.95,79379.82,119838.7,40352.08
61159.305,85798.28,56155.1,82384.445,121072.69,41139.855
53433.633,79818.055,51746.37,79193.516,99927.74,13348.1045
65721.57,85414.1,61127.395,86878.38,105883.414,43909.73
74993.51,90599.85,69078.86,88453.54,108483.47,58290.344
76005.27,90700.32,69905.67,88498.34,108329.56,62569.438
77809.65,91631.43,71453.34,88559.31,108538.59,65233.188
77628.086,91798.695,71560.32,86931.34,107685.75,60158.316
78207.055,92556.664,72510.87,84720.92,106665.195,53455.89
77327.805,91826.4,71594.92,83692.24,105912.28,52468.35
70661.35,87490.71,65191.18,85892.01,106382.3,53036.504
158853.97,216072.05,152883.1,213851.05,286471.44,46555.58
183305.88,231380.67,171390.02,235930.03,303347.22,144192.97
204380.28,247300.02,189197.02,239907.36,310483.66,179594.88
206738.33,247753.62,191071.39,240043.78,309888.03,190013.77
210809.95,250809.94,194622.44,240147.7,310282.66,195194.89
210444.16,251833.31,194800.73,235223.62,307671.25,185097.11
211660.69,254995.23,196977.94,228532.84,304282.16,170034.42
209597.08,252876.62,194810.69,225576.03,301997.75,167300.64
195631.06,238346.84,181568.44,232703.73,304612.28,167874.53
4267.985,5231.887,4107.3047,5211.207,6449.4663,1481.9534
4898.9575,5541.308,4595.2163,5626.253,6798.854,3784.0554
5329.988,5828.1064,4971.0103,5724.2036,6961.296,4772.422
5371.995,5843.371,5009.436,5737.0234,6957.4966,5063.871
5441.9004,5898.281,5073.477,5744.774,6970.47,5218.226
5426.17,5909.82,5068.1494,5665.9487,6926.22,4924.2246
5438.687,5958.3447,5104.205,5556.0444,6868.4146,4504.7827
5400.15,5917.2593,5061.3633,5504.986,6824.79,4430.5713
5183.717,5706.846,4839.8228,5642.192,6878.9893,4455.5444
33912.79,82526.19,33271.17,80527.38,123426.48,4751.876
49387.727,90812.51,44876.867,93437.98,132165.56,21950.564
63049.727,100219.81,56377.297,94844.875,135396.7,34132.62
64687.77,100264.02,57590.11,94608.77,134802.61,37873.508
67775.234,102072.21,60110.977,94462.445,134878.56,40774.85
67734.66,102753.56,60488.406,91126.16,133246.64,35337.16
69010.305,104841.51,62249.57,86635.84,131232.95,28882.406
67693.73,103674.46,60902.617,84797.37,129995.45,28167.45
55610.492,93184.336,49588.504,88574.02,130675.96,29015.83
12336.498,17150.486,11879.456,16901.846,25816.922,4693.185
14321.722,18456.617,13383.453,18914.064,27413.9,11103.238
15948.0625,20006.568,14736.731,19163.04,28006.21,13718.387
16124.926,20085.21,14914.386,19191.887,27900.38,14568.102
16470.492,20410.26,15170.895,19184.4,27873.814,15050.362
16405.23,20567.414,15159.934,18713.58,27548.867,14164.739
16517.889,21007.492,15354.561,18058.924,27104.084,13031.571
16363.916,20809.826,15199.933,17809.469,26861.059,12817.417
15304.093,19142.143,14175.374,18501.041,27308.379,12876.61
