pulse,t_idx,t_s,rmse_model_vs_t1d,coverage_t1d_in_model_95,mean_abs_resid_over_t1d_err
14459,1,0.041833333333333333,418014.48550085345,0.0,4.151206928691719
14459,2,0.043666666666666666,326221.0622598575,0.0,4.8793260781982815
14459,3,0.0455,234534.919455135,0.0,7.123727604299747
14459,4,0.04733333333333333,191376.19603336972,0.0,9.022022619639671
14459,5,0.049166666666666664,172950.62285834085,0.0,8.30089096368737
14459,6,0.051000000000000004,155147.90164446,0.0,7.5579037312727895
14459,7,0.05283333333333333,141654.20088602536,0.0,6.714094799595187
14459,8,0.05466666666666667,132903.7166653957,0.0,5.71510206106688
14459,9,0.056499999999999995,120221.6700153583,0.07317073170731707,4.7049805645352665
14459,10,0.058333333333333334,96035.83695867957,0.17073170731707318,3.373795438531705
14459,11,0.06016666666666666,75234.347739367,0.21951219512195122,2.673231382872519
14459,12,0.062,71122.48727295641,0.21951219512195122,2.6495800164037124
14459,13,0.06383333333333333,59630.950344261255,0.5853658536585366,2.2538915660255716
14459,14,0.06566666666666666,50107.38927581581,0.7560975609756098,1.7492143408696559
14459,15,0.0675,47930.445042921834,0.6585365853658537,1.4979312351182021
14459,16,0.06933333333333333,60573.835815801736,0.6097560975609756,1.8586528153190682
14459,17,0.07116666666666666,87145.18290624919,0.34146341463414637,2.6860096831738214
14459,18,0.073,110819.6380830174,0.34146341463414637,3.3780941586606437
14459,19,0.07483333333333334,126317.25864085689,0.34146341463414637,3.8181979039335228
14459,20,0.07666666666666666,135573.4177312683,0.3170731707317073,4.053810857248308
14459,21,0.07849999999999999,138455.22745354776,0.3170731707317073,4.171151014208446
14459,22,0.08033333333333333,111733.93440656962,0.3170731707317073,3.338108870105069
14459,23,0.08216666666666667,68681.98513112614,0.3902439024390244,2.085474168952679
14459,24,0.08399999999999999,53760.629399436475,0.4634146341463415,1.7414552483433847
14459,25,0.08583333333333333,52350.048773607494,0.4146341463414634,1.795056068225161
14459,26,0.08766666666666667,52932.957169339876,0.3902439024390244,1.9002868132841308
14459,27,0.0895,53332.81222627208,0.3902439024390244,2.0042483305288084
14459,28,0.09133333333333332,54211.92241679106,0.3902439024390244,2.2512619749418272
14459,29,0.09316666666666666,55546.680877391955,0.36585365853658536,2.6066757569897865
14459,30,0.095,56331.302737090475,0.36585365853658536,3.021597431337603
14459,31,0.09683333333333333,59132.26058470704,0.36585365853658536,3.0823522714469496
14459,32,0.09866666666666665,62019.85244245947,0.36585365853658536,3.1179521990821453
14459,33,0.10049999999999999,65774.76835846843,0.36585365853658536,3.205572653284228
14459,34,0.10233333333333333,66593.6738424073,0.36585365853658536,2.8771341329589992
14459,35,0.10416666666666666,65544.32246502243,0.36585365853658536,2.43598207312101
14459,36,0.10599999999999998,65866.10183354813,0.34146341463414637,2.1836239825666506
14459,37,0.10783333333333334,68906.8372452848,0.3170731707317073,1.992961239324284
14459,38,0.10966666666666666,75597.62959166389,0.2926829268292683,1.8335035983972143
14459,39,0.11149999999999999,82395.35985448596,0.2682926829268293,1.724254204329311
14459,40,0.11333333333333331,89344.53560592582,0.21951219512195122,1.6507436088662135
14459,41,0.11516666666666667,97782.08086652073,0.24390243902439024,1.531247360313624
14459,42,0.11699999999999999,107102.2330659312,0.2682926829268293,1.427475252456993
14459,43,0.11883333333333332,117064.80197985229,0.2682926829268293,1.33575513885953
14459,44,0.12066666666666664,113813.85714082103,0.2926829268292683,1.2292065096806422
14459,45,0.1225,103997.3470607856,0.3170731707317073,1.1295384604822267
14459,46,0.12433333333333332,94476.49456604528,0.3170731707317073,1.0419061345671845
14459,47,0.12616666666666665,89830.16544396174,0.36585365853658536,0.9896654381333956
14459,48,0.128,94412.92757989577,0.36585365853658536,0.9787293566734727
14459,49,0.12983333333333333,99387.55827451723,0.43902439024390244,0.9666736486328196
14459,50,0.13166666666666665,104731.8764883546,0.4878048780487805,0.9665641299094518
14459,51,0.13349999999999998,124996.21894148488,0.5609756097560976,1.0433194326700312
14459,52,0.13533333333333333,147169.79276773575,0.5609756097560976,1.1275973001298247
14459,53,0.13716666666666666,170506.3132517681,0.3902439024390244,1.2212222528569459
14459,54,0.13899999999999998,173801.145016672,0.36585365853658536,1.1499068283558829
14459,55,0.1408333333333333,166870.1478114016,0.36585365853658536,1.0190778891983923
14459,56,0.14266666666666666,160013.3551875581,0.4146341463414634,0.9128799471779766
14459,57,0.1445,152429.97258837492,0.5609756097560976,0.8497064246682978
14459,58,0.14633333333333332,143515.8453724049,0.43902439024390244,0.8455548302651842
14459,59,0.14816666666666664,135103.12677769078,0.3902439024390244,0.8480891066868327
14459,60,0.15,127277.85910642508,0.3902439024390244,0.859498373901562
13379,0,0.04,103560.58818985331,0.14634146341463414,7.014962087974173
13379,1,0.041833333333333333,88769.60657217039,0.17073170731707318,7.427640648940706
13379,2,0.043666666666666666,74304.47939938898,0.17073170731707318,8.082935161676916
13379,3,0.0455,62077.78132950583,0.1951219512195122,8.70762667995009
13379,4,0.04733333333333333,60477.610588601834,0.1951219512195122,6.865653141561616
13379,5,0.049166666666666664,60449.46845774908,0.1951219512195122,5.605341050632675
13379,6,0.051000000000000004,60118.08167105501,0.24390243902439024,4.680512889103046
13379,7,0.05283333333333333,56176.81825633616,0.1951219512195122,4.530861347220001
13379,8,0.05466666666666667,52904.8339675065,0.1951219512195122,4.35842787679438
13379,9,0.056499999999999995,51031.229462730145,0.21951219512195122,3.7103872833113716
13379,10,0.058333333333333334,53002.535100171015,0.2682926829268293,2.6789221492426445
13379,11,0.06016666666666666,58869.98590136753,0.14634146341463414,2.4185305812774263
13379,12,0.062,62342.05190456854,0.12195121951219512,1.989103335642657
13379,13,0.06383333333333333,62807.4955676194,0.14634146341463414,1.5538532007351318
13379,14,0.06566666666666666,63593.9713810918,0.14634146341463414,1.3055847582791218
13379,15,0.0675,62648.439100533615,0.14634146341463414,1.3302600594482
13379,16,0.06933333333333333,61490.149725217,0.14634146341463414,1.4597345141918463
13379,17,0.07116666666666666,60331.82032111497,0.17073170731707318,1.6175872473226056
13379,18,0.073,53703.2972665633,0.21951219512195122,1.8592192152760585
13379,19,0.07483333333333334,46796.95806959461,0.24390243902439024,2.324597823824638
13379,20,0.07666666666666666,41305.718973300696,0.3902439024390244,3.613290079969549
13379,21,0.07849999999999999,44690.96808582491,0.36585365853658536,3.2728721426307845
13379,22,0.08033333333333333,47332.656676884035,0.3902439024390244,2.975593524734045
13379,23,0.08216666666666667,49228.430256277956,0.36585365853658536,2.7565780928098893
13379,24,0.08399999999999999,51361.00845927696,0.34146341463414637,2.668287116330434
13379,25,0.08583333333333333,124385.45581378418,0.024390243902439025,8.539434816493365
13379,26,0.08766666666666667,228390.49093519012,0.024390243902439025,16.122149666049197
13379,27,0.0895,124089.01586469485,0.024390243902439025,9.782646611915697
13379,28,0.09133333333333332,44778.74171017517,0.3170731707317073,3.174243704496074
13379,29,0.09316666666666666,42263.20192264465,0.24390243902439024,3.398575278828001
13379,30,0.095,43297.109678004184,0.21951219512195122,3.538333342759847
13379,31,0.09683333333333333,44290.951997681106,0.1951219512195122,3.686067145579475
13379,32,0.09866666666666665,45137.98076484143,0.1951219512195122,3.666384270110835
13379,33,0.10049999999999999,45850.58292106131,0.1951219512195122,3.5554343665908945
13379,34,0.10233333333333333,46615.13995324112,0.1951219512195122,3.485503676199218
13379,35,0.10416666666666666,56665.62078905908,0.21951219512195122,4.244361183565072
13379,36,0.10599999999999998,74918.50108279608,0.21951219512195122,5.460858812270483
13379,37,0.10783333333333334,95683.1264707193,0.24390243902439024,6.875984907620969
13379,38,0.10966666666666666,123698.4140320638,0.1951219512195122,3.380860272587529
13379,39,0.11149999999999999,153245.36846492422,0.1951219512195122,2.4185713374231765
13379,40,0.11333333333333331,183030.21765978285,0.14634146341463414,2.029262512099574
13379,41,0.11516666666666667,172308.24582594182,0.1951219512195122,1.4923338150620493
13379,42,0.11699999999999999,163751.20629156168,0.14634146341463414,1.1860679297957732
13379,43,0.11883333333333332,154402.86823311442,0.07317073170731707,1.0291432440358643
13379,44,0.12066666666666664,126115.08259422323,0.04878048780487805,1.0992562607368406
13379,45,0.1225,99997.18563917506,0.0,1.1918583163336096
13379,46,0.12433333333333332,82993.81463617351,0.0,1.3228638033068267
13379,47,0.12616666666666665,78903.1070354464,0.024390243902439025,1.47588934475425
13379,48,0.128,74911.07694540633,0.04878048780487805,1.685586511294125
13379,49,0.12983333333333333,74526.54092345762,0.07317073170731707,1.974859800136667
13379,50,0.13166666666666665,78623.29225555579,0.0975609756097561,2.312697421066327
13379,51,0.13349999999999998,82939.3615509623,0.12195121951219512,2.743018832956775
13379,52,0.13533333333333333,87488.76883873178,0.12195121951219512,2.798080532857963
13379,53,0.13716666666666666,92393.40906768753,0.0975609756097561,2.5742542957526955
13379,54,0.13899999999999998,97748.01809899359,0.07317073170731707,2.414674057082265
13379,55,0.1408333333333333,105070.20672600338,0.024390243902439025,2.5259901683961288
13379,56,0.14266666666666666,113522.92892833002,0.0,2.730921038917553
13379,57,0.1445,122583.50952979444,0.0,2.9398629951390416
13379,58,0.14633333333333332,136556.56234633975,0.0,2.1366720820064007
13379,59,0.14816666666666664,161896.96608911117,0.0,1.7296349200679966
13379,60,0.15,194639.21991636753,0.024390243902439025,1.5621467607045223
14286,0,0.04,186169.9319786529,0.0,6.50077823509361
14286,1,0.041833333333333333,170693.70667889193,0.0,6.976803817247368
14286,2,0.043666666666666666,156131.6529428282,0.0,7.6298646773747425
14286,3,0.0455,142873.93091335354,0.0,8.584663729872219
14286,4,0.04733333333333333,131202.35142411588,0.0,10.12355813901772
14286,5,0.049166666666666664,127296.71902182943,0.0,9.056375204138838
14286,6,0.051000000000000004,123885.90719854504,0.0,8.203710989401603
14286,7,0.05283333333333333,121133.89181543131,0.0,7.486981543836543
14286,8,0.05466666666666667,115758.22627569897,0.0,6.7116068804060065
14286,9,0.056499999999999995,109720.20177557372,0.0,6.079620644932436
14286,10,0.058333333333333334,93894.43193620432,0.04878048780487805,4.657418734715905
14286,11,0.06016666666666666,77947.70496443912,0.4878048780487805,2.706570542886974
14286,12,0.062,80884.73815851692,0.6341463414634146,2.0871084049794177
14286,13,0.06383333333333333,97880.47466740229,0.14634146341463414,2.744352878115003
14286,14,0.06566666666666666,153180.15381076498,0.12195121951219512,4.479230260265147
14286,15,0.0675,247085.56958777184,0.0975609756097561,6.338483707851611
14286,16,0.06933333333333333,380717.0975431231,0.0975609756097561,8.329654237019533
14286,17,0.07116666666666666,718187.4131217262,0.12195121951219512,15.663230797067788
14286,18,0.073,969130.7628113624,0.12195121951219512,21.79635801670792
14286,19,0.07483333333333334,556635.0676598242,0.07317073170731707,12.290423418807439
14286,20,0.07666666666666666,161035.7386520297,0.12195121951219512,2.5066108333199666
14286,21,0.07849999999999999,162423.52510831092,0.1951219512195122,3.069641944041231
14286,22,0.08033333333333333,161321.1671834311,0.17073170731707318,4.058379363565138
14286,23,0.08216666666666667,110569.19816569203,0.24390243902439024,2.985443714841994
14286,24,0.08399999999999999,207183.82217508592,0.024390243902439025,8.154105968986766
14286,25,0.08583333333333333,332740.511077203,0.024390243902439025,14.510697929879356
14286,26,0.08766666666666667,66585.87091969048,0.43902439024390244,2.794648614555059
14286,27,0.0895,113577.85359169416,0.14634146341463414,6.427969975798343
14286,28,0.09133333333333332,88558.17993688179,0.17073170731707318,5.743293758767804
14286,29,0.09316666666666666,111659.35188998419,0.04878048780487805,7.7493724328038
14286,30,0.095,121336.36712255269,0.0,8.906032092697599
14286,31,0.09683333333333333,110894.4463586304,0.0,8.697430272977499
14286,32,0.09866666666666665,99118.23027510357,0.0,8.33387190266144
14286,33,0.10049999999999999,95150.25812159349,0.0,7.3049616172294165
14286,34,0.10233333333333333,91311.3504314705,0.0,6.45026154316028
14286,35,0.10416666666666666,87643.07985810124,0.0,5.730311112691323
14286,36,0.10599999999999998,84197.94746155343,0.0,5.1179033237096245
14286,37,0.10783333333333334,84504.22315348143,0.0,3.5619714818277597
14286,38,0.10966666666666666,84690.65692019396,0.024390243902439025,2.745317972603049
14286,39,0.11149999999999999,85065.51127233556,0.04878048780487805,2.241088075518274
14286,40,0.11333333333333331,86021.81956312747,0.04878048780487805,1.90554958317478
14286,41,0.11516666666666667,97864.41060194025,0.024390243902439025,1.9505667448739887
14286,42,0.11699999999999999,109884.86919027712,0.0,1.989557591204631
14286,43,0.11883333333333332,121961.62167802102,0.0,2.0226060872151495
14286,44,0.12066666666666664,134220.6861281847,0.0,2.0528156216492213
14286,45,0.1225,224785.47758495688,0.0,1.5170686273764324
14286,46,0.12433333333333332,316893.86920196115,0.0,1.3672826659973782
14286,47,0.12616666666666665,409522.6854552443,0.0,1.2964206827443723
14286,48,0.128,502428.75367058656,0.0,1.2551232977250737
14286,49,0.12983333333333333,1152928.5222135289,0.0,0.27066639423874317
14286,50,0.13166666666666665,1973131.6691866312,0.0,0.17504052684466598
14286,51,0.13349999999999998,2818561.6847664416,0.0,0.15345677072024483
14286,52,0.13533333333333333,3671813.43825417,0.0,0.16213767476800983
14286,53,0.13716666666666666,2963292.9690137487,0.024390243902439025,0.16064495636266374
14286,54,0.13899999999999998,2345151.932821132,0.0,0.21252010697871657
14286,55,0.1408333333333333,1907675.6402423831,0.0,0.2983644728819222
14286,56,0.14266666666666666,1788401.9988161633,0.0,0.5552087742313403
14286,57,0.1445,1663640.5765977984,0.0,0.4912732871803523
14286,58,0.14633333333333332,1561423.3168453483,0.0,0.4646714119387909
14286,59,0.14816666666666664,1486225.271425534,0.0,0.49753438870983263
14286,60,0.15,1442834.5825664178,0.0,0.6077243778380443
12871,0,0.04,188384.3320887259,0.0,5.9026756290921005
12871,1,0.041833333333333333,172200.32575881318,0.0,5.764240273519918
12871,2,0.043666666666666666,157334.44303638497,0.0,5.630933386850186
12871,3,0.0455,143120.96683073477,0.0,5.479165815669891
12871,4,0.04733333333333333,127810.90262041595,0.0,5.249564159789996
12871,5,0.049166666666666664,114092.2561449159,0.024390243902439025,4.997699724185201
12871,6,0.051000000000000004,113263.08565695581,0.07317073170731707,4.810550878695228
12871,7,0.05283333333333333,112321.93724798277,0.04878048780487805,4.635154802549034
12871,8,0.05466666666666667,107459.57409849222,0.04878048780487805,4.303117792641599
12871,9,0.056499999999999995,103861.29144629235,0.07317073170731707,4.012917064510017
12871,10,0.058333333333333334,83749.94225647031,0.2682926829268293,3.0382450351990755
12871,11,0.06016666666666666,56635.17292924881,0.2926829268292683,2.101298436028384
12871,12,0.062,61214.67418684343,0.2926829268292683,2.301077439692152
12871,13,0.06383333333333333,64186.925044501004,0.34146341463414637,2.5574759584293605
12871,14,0.06566666666666666,63875.140724076904,0.24390243902439024,2.6849261805250353
12871,15,0.0675,63278.25199340293,0.1951219512195122,2.7802310871397102
12871,16,0.06933333333333333,54780.21872059279,0.24390243902439024,2.4063671713013535
12871,17,0.07116666666666666,43391.776496766666,0.36585365853658536,1.9040603070915216
12871,18,0.073,38056.18993174341,0.3902439024390244,1.6706700234062408
12871,19,0.07483333333333334,42517.99988999877,0.3170731707317073,1.884799430354777
12871,20,0.07666666666666666,52044.547517875464,0.1951219512195122,2.328029792722369
12871,21,0.07849999999999999,62819.58750591703,0.17073170731707318,2.8220487101863854
12871,22,0.08033333333333333,58742.86958509217,0.1951219512195122,2.624506407415972
12871,23,0.08216666666666667,79351.21625323198,0.024390243902439025,3.2983059956840046
12871,24,0.08399999999999999,235379.26226022365,0.024390243902439025,10.233975746300441
12871,25,0.08583333333333333,125762.09047087414,0.024390243902439025,5.377423742747062
12871,26,0.08766666666666667,62555.67703386603,0.17073170731707318,2.5852520766289953
12871,27,0.0895,89612.98786697382,0.024390243902439025,3.455847934601243
12871,28,0.09133333333333332,88789.07937480511,0.024390243902439025,3.146750779967788
12871,29,0.09316666666666666,89780.59335945269,0.0,2.918949477508854
12871,30,0.095,91507.42521444098,0.0,2.72258064058272
12871,31,0.09683333333333333,91056.9222588211,0.0,2.956121770198035
12871,32,0.09866666666666665,91956.15057283489,0.0,3.2355675003242332
12871,33,0.10049999999999999,93280.74248339629,0.0,3.5415273453545204
12871,34,0.10233333333333333,95133.9375278483,0.024390243902439025,3.8871402867308333
12871,35,0.10416666666666666,97705.19550865497,0.04878048780487805,4.297897585676356
12871,36,0.10599999999999998,103073.27086390807,0.024390243902439025,4.430891649078138
12871,37,0.10783333333333334,108244.0588716746,0.0,4.5475620043466405
12871,38,0.10966666666666666,113253.6602739365,0.0,4.651213380531995
12871,39,0.11149999999999999,119009.40767717441,0.0,4.780754606370474
12871,40,0.11333333333333331,124327.03677462605,0.0,4.88583303501402
12871,41,0.11516666666666667,131083.19167333847,0.0,4.162460174161151
12871,42,0.11699999999999999,140831.8837582051,0.0,3.6786346559420164
12871,43,0.11883333333333332,151179.19334039028,0.0,3.299427887010913
12871,44,0.12066666666666664,163637.12233926295,0.0,3.012978948523311
12871,45,0.1225,177853.26639072856,0.0,2.78763017453649
12871,46,0.12433333333333332,182542.0199408726,0.0,2.772866335155015
12871,47,0.12616666666666665,186390.35841438826,0.0,2.751892065151311
12871,48,0.128,190532.00264099747,0.0,2.735415389842918
12871,49,0.12983333333333333,195225.4180661458,0.0,2.7264329488771497
12871,50,0.13166666666666665,199655.14191891687,0.0,2.7164435071809887
12871,51,0.13349999999999998,220802.44313368417,0.0,2.4347720202318404
12871,52,0.13533333333333333,241747.61772557197,0.0,2.2434295874518484
12871,53,0.13716666666666666,263731.9067359819,0.0,2.1107369624128762
12871,54,0.13899999999999998,285314.599022657,0.0,2.0088009487848066
12871,55,0.1408333333333333,307153.90057385794,0.0,1.9298969352603816
12871,56,0.14266666666666666,334929.7835840512,0.0,2.5104525534276814
12871,57,0.1445,395126.7588185189,0.0,3.1564521768038527
12871,58,0.14633333333333332,475959.90185445,0.0,3.8932502345634066
12871,59,0.14816666666666664,568511.7631919999,0.0,4.757239325175614
12871,60,0.15,668133.2263076965,0.0,5.835933843921171
13762,0,0.04,155739.3537197339,0.0,1.776115863406521
13762,1,0.041833333333333333,133997.0205494496,0.0,2.1367940106298686
13762,2,0.043666666666666666,112826.75620141668,0.04878048780487805,2.9610713988122255
13762,3,0.0455,92276.65379208865,0.0975609756097561,6.728685981122586
13762,4,0.04733333333333333,82810.3818005872,0.14634146341463414,8.649502449478868
13762,5,0.049166666666666664,75770.11046382794,0.17073170731707318,8.117860863663353
13762,6,0.051000000000000004,69100.41010797476,0.17073170731707318,7.5869153379322745
13762,7,0.05283333333333333,65341.795399868126,0.17073170731707318,6.715251317068049
13762,8,0.05466666666666667,61267.069278859104,0.1951219512195122,5.733158178375994
13762,9,0.056499999999999995,55101.80710187232,0.21951219512195122,4.683460437328518
13762,10,0.058333333333333334,36937.877143017016,0.24390243902439024,2.8967489020065713
13762,11,0.06016666666666666,26744.41800355525,0.7560975609756098,1.6213651734226386
13762,12,0.062,28886.73871184403,0.6097560975609756,1.9044591826443495
13762,13,0.06383333333333333,30206.009852781004,0.5609756097560976,1.96564969614169
13762,14,0.06566666666666666,29178.82660021429,0.5853658536585366,1.7454373433349035
13762,15,0.0675,28747.8121599857,0.5609756097560976,1.7148369353540254
13762,16,0.06933333333333333,27789.435031498306,0.5609756097560976,1.6058066320247215
13762,17,0.07116666666666666,28716.905052425398,0.5609756097560976,1.577983718987783
13762,18,0.073,33088.0030247523,0.5121951219512195,1.7632781503676165
13762,19,0.07483333333333334,40918.908552649154,0.24390243902439024,2.056226239826138
13762,20,0.07666666666666666,49182.56158855805,0.24390243902439024,2.3982968633764403
13762,21,0.07849999999999999,56614.713399102926,0.21951219512195122,2.6717418875828662
13762,22,0.08033333333333333,62767.75357337621,0.21951219512195122,2.8623587461447326
13762,23,0.08216666666666667,66077.72194371797,0.21951219512195122,2.8971259314076536
13762,24,0.08399999999999999,67976.76330861232,0.21951219512195122,2.8611247479103383
13762,25,0.08583333333333333,69254.74379336233,0.21951219512195122,2.797227564927732
13762,26,0.08766666666666667,70155.40894128391,0.21951219512195122,2.7851716016249424
13762,27,0.0895,72279.52323864267,0.21951219512195122,2.846919053356535
13762,28,0.09133333333333332,76736.6312060613,0.21951219512195122,3.015395080877984
13762,29,0.09316666666666666,83816.23226772566,0.1951219512195122,3.1815847534976496
13762,30,0.095,91755.28994177999,0.1951219512195122,3.2867204253868096
13762,31,0.09683333333333333,97413.86117732247,0.1951219512195122,3.2770472334842244
13762,32,0.09866666666666665,102447.22300987908,0.1951219512195122,3.2253582806513523
13762,33,0.10049999999999999,110076.48904661453,0.17073170731707318,3.245562061284644
13762,34,0.10233333333333333,116464.87973002036,0.17073170731707318,3.2158977127660724
13762,35,0.10416666666666666,119785.77800923331,0.17073170731707318,3.1396284628770834
13762,36,0.10599999999999998,121024.82995515892,0.17073170731707318,3.140242681305644
13762,37,0.10783333333333334,122629.97505987933,0.17073170731707318,3.1522325218223135
13762,38,0.10966666666666666,123444.71874328141,0.17073170731707318,3.144577621319475
13762,39,0.11149999999999999,118610.44946151122,0.17073170731707318,3.009099089942822
13762,40,0.11333333333333331,113939.98000169665,0.1951219512195122,2.875571674903621
13762,41,0.11516666666666667,109310.07258066154,0.1951219512195122,2.739066878337661
13762,42,0.11699999999999999,97359.91972263416,0.1951219512195122,2.7798183851434533
13762,43,0.11883333333333332,85958.70783863947,0.21951219512195122,2.888595921318257
13762,44,0.12066666666666664,76011.56479184826,0.24390243902439024,3.115278042925583
13762,45,0.1225,67687.84453294647,0.2926829268292683,3.072647523750341
13762,46,0.12433333333333332,60010.07366814455,0.3170731707317073,2.9167130100758554
13762,47,0.12616666666666665,53252.95055566205,0.3902439024390244,2.760216469714893
13762,48,0.128,49434.197411243964,0.4146341463414634,2.622964476172333
13762,49,0.12983333333333333,46952.62716283621,0.3902439024390244,2.4912278634377936
13762,50,0.13166666666666665,44724.18129918718,0.3902439024390244,2.3731472037248684
13762,51,0.13349999999999998,43168.00872082276,0.3902439024390244,2.31083137419773
13762,52,0.13533333333333333,42362.48389255508,0.3902439024390244,2.3011636143012626
13762,53,0.13716666666666666,41820.12340110473,0.3902439024390244,2.295076745446766
13762,54,0.13899999999999998,41304.534077423974,0.3902439024390244,2.28545330719332
13762,55,0.1408333333333333,40900.65259098181,0.3902439024390244,2.2694792233376884
13762,56,0.14266666666666666,40656.316222474816,0.3902439024390244,2.255684366557158
13762,57,0.1445,37576.729637070064,0.4634146341463415,1.904460222757229
13762,58,0.14633333333333332,27934.141949212986,0.5853658536585366,0.8443521542825277
13762,59,0.14816666666666664,40008.971934294124,0.6341463414634146,0.46538821555557325
13762,60,0.15,62314.46809062074,0.24390243902439024,0.63685556242582
12278,0,0.04,184324.51261486264,0.0,1.9712653968985605
12278,1,0.041833333333333333,169300.90283944178,0.0,2.5147313422747635
12278,2,0.043666666666666666,154287.27760487597,0.0,3.6219173103149767
12278,3,0.0455,139679.05821171103,0.0,7.554637697394337
12278,4,0.04733333333333333,146218.92690243927,0.0,8.77802904712127
12278,5,0.049166666666666664,155949.99156920164,0.0,8.204785946063689
12278,6,0.051000000000000004,159390.21081988775,0.0,7.52077642810576
12278,7,0.05283333333333333,159020.2765956842,0.0,6.53104388857496
12278,8,0.05466666666666667,155166.16730633235,0.0,5.526683304605526
12278,9,0.056499999999999995,150468.4611942393,0.0,4.696016620351987
12278,10,0.058333333333333334,150272.87562312107,0.0,4.387640579973864
12278,11,0.06016666666666666,140230.84164792247,0.04878048780487805,3.969009581081507
12278,12,0.062,129697.59737650942,0.14634146341463414,3.492300146065602
12278,13,0.06383333333333333,124588.25722025793,0.1951219512195122,3.184161340271592
12278,14,0.06566666666666666,115105.01227750746,0.0975609756097561,2.8078796057964053
12278,15,0.0675,106643.08271801162,0.12195121951219512,2.348383313965742
12278,16,0.06933333333333333,105721.71407053727,0.24390243902439024,2.164755246031843
12278,17,0.07116666666666666,112560.22455567033,0.21951219512195122,2.405858781905958
12278,18,0.073,116453.88282715366,0.1951219512195122,2.6082211299918088
12278,19,0.07483333333333334,119868.52724060304,0.17073170731707318,2.796887797954663
12278,20,0.07666666666666666,119422.62729942537,0.1951219512195122,2.500762856889515
12278,21,0.07849999999999999,116004.2763628179,0.21951219512195122,2.1968302254927443
12278,22,0.08033333333333333,113103.3308090038,0.12195121951219512,2.0843533426449303
12278,23,0.08216666666666667,133027.92467385318,0.1951219512195122,2.636045521433149
12278,24,0.08399999999999999,151662.40196852008,0.17073170731707318,3.116227841937511
12278,25,0.08583333333333333,164269.40987383507,0.14634146341463414,3.47020035391062
12278,26,0.08766666666666667,171120.58428414832,0.07317073170731707,3.78945590372028
12278,27,0.0895,164130.5901341783,0.0975609756097561,3.7248890637268306
12278,28,0.09133333333333332,151559.47928171078,0.14634146341463414,3.496712407168202
12278,29,0.09316666666666666,153655.57100662048,0.12195121951219512,3.7114153585226166
12278,30,0.095,158720.02751186627,0.0975609756097561,4.0367865233676055
12278,31,0.09683333333333333,157197.85069743762,0.12195121951219512,4.162727834786732
12278,32,0.09866666666666665,157092.2974306824,0.0975609756097561,4.268068294833262
12278,33,0.10049999999999999,155942.3075792519,0.0975609756097561,4.21869549795832
12278,34,0.10233333333333333,151589.14457533238,0.14634146341463414,4.026133175714839
12278,35,0.10416666666666666,145950.1619742778,0.14634146341463414,3.816673084269538
12278,36,0.10599999999999998,140026.3588483495,0.14634146341463414,3.719729852841764
12278,37,0.10783333333333334,134181.06378630063,0.14634146341463414,3.6183590092030573
12278,38,0.10966666666666666,127844.52431431496,0.14634146341463414,3.489938579427596
12278,39,0.11149999999999999,125555.65975633096,0.14634146341463414,3.5605074266280003
12278,40,0.11333333333333331,123172.4787886651,0.14634146341463414,3.6629719622951686
12278,41,0.11516666666666667,119023.47104723605,0.14634146341463414,3.725397633344842
12278,42,0.11699999999999999,122570.05819577855,0.14634146341463414,2.903776749606211
12278,43,0.11883333333333332,128868.27223083196,0.12195121951219512,2.4825987714918893
12278,44,0.12066666666666664,137038.77968351266,0.07317073170731707,2.2133537819534506
12278,45,0.1225,146464.73951678985,0.04878048780487805,2.206408786097656
12278,46,0.12433333333333332,153814.97313735553,0.04878048780487805,2.2495432619444586
12278,47,0.12616666666666665,163892.39997061173,0.024390243902439025,2.4215622710600897
12278,48,0.128,177814.82102461127,0.0,1.1744213414369404
12278,49,0.12983333333333333,194676.3720070189,0.0,0.7211535031637385
12278,50,0.13166666666666665,213978.1072745342,0.0,0.5426625616307229
12278,51,0.13349999999999998,245385.6807011807,0.0,0.4854522888642796
12278,52,0.13533333333333333,303309.3192528959,0.0,0.4951775300662473
12278,53,0.13716666666666666,369763.35799613973,0.0,0.5149395802632488
12278,54,0.13899999999999998,432450.8418010299,0.0975609756097561,0.5228196608848202
12278,55,0.1408333333333333,479364.4748504575,0.12195121951219512,0.46139922983921117
12278,56,0.14266666666666666,527519.2799716309,0.07317073170731707,0.45164945535961776
12278,57,0.1445,566919.2753350922,0.04878048780487805,0.44590805130152555
12278,58,0.14633333333333332,550622.6801404764,0.0975609756097561,0.3868792655162237
12278,59,0.14816666666666664,538239.0067113973,0.17073170731707318,0.36212332197447583
12278,60,0.15,532176.7348250934,0.0,0.3612206288327571
14402,0,0.04,236167.18539174547,0.0,3.0407771283154243
14402,1,0.041833333333333333,175072.00454777514,0.0,3.524234910951911
14402,2,0.043666666666666666,114588.42112909452,0.0,5.070470070001436
14402,3,0.0455,91534.51227826114,0.0975609756097561,4.64923057576874
14402,4,0.04733333333333333,85606.85498634851,0.17073170731707318,3.160463213962206
14402,5,0.049166666666666664,82710.69842906567,0.17073170731707318,2.550341849000408
14402,6,0.051000000000000004,83358.98321071247,0.17073170731707318,2.433630305989159
14402,7,0.05283333333333333,83730.37261497117,0.14634146341463414,2.3458407252482885
14402,8,0.05466666666666667,77109.45191031556,0.17073170731707318,2.3387800768640195
