pulse,time_s
13682,0.15000000000000002
13683,0.07
13683,0.08000000000000002
13683,0.09000000000000001
13683,0.1
13683,0.11000000000000001
13683,0.12000000000000002
13683,0.13000000000000003
13683,0.14
13683,0.15000000000000002
13684,0.07
13684,0.09000000000000001
13684,0.1
13684,0.11000000000000001
13684,0.12000000000000002
13684,0.13000000000000003
13684,0.14
13684,0.15000000000000002
13685,0.04
13685,0.07
13685,0.08000000000000002
13685,0.09000000000000001
13685,0.1
13685,0.12000000000000002
13685,0.13000000000000003
13685,0.14
13685,0.15000000000000002
13686,0.07
13686,0.09000000000000001
13686,0.1
13686,0.11000000000000001
13686,0.12000000000000002
13686,0.14
13686,0.15000000000000002
13687,0.07
13687,0.08000000000000002
13687,0.09000000000000001
13687,0.1
13687,0.11000000000000001
13687,0.12000000000000002
13687,0.13000000000000003
13687,0.14
13688,0.04
13688,0.07
13688,0.09000000000000001
13688,0.12000000000000002
13688,0.13000000000000003
13688,0.14
13688,0.15000000000000002
13689,0.04
13689,0.07
13689,0.09000000000000001
13689,0.1
13689,0.12000000000000002
13689,0.13000000000000003
13689,0.15000000000000002
13690,0.04
13690,0.07
13690,0.09000000000000001
13690,0.1
13690,0.12000000000000002
13690,0.13000000000000003
13690,0.14
13690,0.15000000000000002
13691,0.07
13691,0.08000000000000002
13691,0.1
13691,0.11000000000000001
13691,0.12000000000000002
13691,0.13000000000000003
13691,0.14
13691,0.15000000000000002
13692,0.08000000000000002
13692,0.09000000000000001
13692,0.11000000000000001
13692,0.13000000000000003
13693,0.08000000000000002
13693,0.09000000000000001
13693,0.11000000000000001
13693,0.12000000000000002
13694,0.04
13694,0.07
13694,0.12000000000000002
13694,0.13000000000000003
13694,0.14
13694,0.15000000000000002
13701,0.08000000000000002
13701,0.09000000000000001
13701,0.1
13701,0.11000000000000001
13701,0.12000000000000002
13701,0.13000000000000003
13701,0.14
13701,0.15000000000000002
13706,0.04
13706,0.060000000000000005
13706,0.09000000000000001
13706,0.1
13706,0.11000000000000001
13706,0.12000000000000002
13706,0.13000000000000003
13708,0.09000000000000001
13709,0.09000000000000001
13710,0.08000000000000002
13711,0.1
13711,0.12000000000000002
13711,0.13000000000000003
13711,0.14
13712,0.08000000000000002
13712,0.09000000000000001
13712,0.1
13712,0.11000000000000001
13712,0.14
13713,0.1
13713,0.11000000000000001
13720,0.08000000000000002
13720,0.09000000000000001
13720,0.1
13720,0.11000000000000001
13720,0.12000000000000002
13720,0.13000000000000003
13720,0.14
13720,0.15000000000000002
13721,0.09000000000000001
13721,0.1
13721,0.11000000000000001
13721,0.12000000000000002
13721,0.13000000000000003
13721,0.14
13721,0.15000000000000002
13722,0.09000000000000001
13722,0.13000000000000003
13724,0.07
13724,0.09000000000000001
13724,0.1
13724,0.13000000000000003
13724,0.14
13725,0.07
13725,0.09000000000000001
13725,0.1
13726,0.04
13726,0.07
13726,0.12000000000000002
13727,0.07
13727,0.13000000000000003
13734,0.07
13734,0.08000000000000002
13734,0.09000000000000001
13734,0.1
13734,0.11000000000000001
13734,0.12000000000000002
13734,0.13000000000000003
13734,0.14
13734,0.15000000000000002
13735,0.07
13735,0.08000000000000002
13735,0.09000000000000001
13735,0.1
13735,0.11000000000000001
13735,0.12000000000000002
13735,0.13000000000000003
13735,0.14
13735,0.15000000000000002
13744,0.12000000000000002
13744,0.13000000000000003
13744,0.14
13744,0.15000000000000002
13746,0.07
13746,0.09000000000000001
13747,0.04
13747,0.07
13747,0.08000000000000002
13747,0.09000000000000001
13747,0.11000000000000001
13747,0.13000000000000003
13747,0.14
13748,0.07
13748,0.08000000000000002
13748,0.09000000000000001
13748,0.11000000000000001
13748,0.12000000000000002
13748,0.13000000000000003
13748,0.14
13748,0.15000000000000002
13749,0.09000000000000001
13751,0.07
13751,0.08000000000000002
13751,0.09000000000000001
13751,0.1
13751,0.11000000000000001
13751,0.12000000000000002
13751,0.13000000000000003
13751,0.14
13759,0.07
13759,0.08000000000000002
13759,0.09000000000000001
13759,0.1
13759,0.11000000000000001
13759,0.12000000000000002
13759,0.13000000000000003
13759,0.14
13759,0.15000000000000002
13760,0.07
13760,0.08000000000000002
13760,0.09000000000000001
13760,0.1
13760,0.11000000000000001
13760,0.12000000000000002
13760,0.13000000000000003
13762,0.04
13762,0.07
13762,0.08000000000000002
13762,0.09000000000000001
13762,0.1
13762,0.11000000000000001
13762,0.12000000000000002
13762,0.13000000000000003
13763,0.04
13763,0.07
13763,0.08000000000000002
13763,0.09000000000000001
13763,0.1
13763,0.11000000000000001
13763,0.12000000000000002
13763,0.13000000000000003
13764,0.04
13764,0.09000000000000001
13764,0.1
13764,0.11000000000000001
13764,0.12000000000000002
13764,0.13000000000000003
13765,0.08000000000000002
13765,0.09000000000000001
13765,0.11000000000000001
13765,0.13000000000000003
13765,0.14
13766,0.09000000000000001
13766,0.1
13766,0.11000000000000001
13766,0.12000000000000002
13766,0.13000000000000003
13767,0.04
13767,0.08000000000000002
13767,0.09000000000000001
13767,0.1
13767,0.11000000000000001
13767,0.12000000000000002
13767,0.13000000000000003
13768,0.08000000000000002
13768,0.09000000000000001
13768,0.11000000000000001
13768,0.13000000000000003
13769,0.08000000000000002
13769,0.09000000000000001
13769,0.11000000000000001
13769,0.12000000000000002
13770,0.08000000000000002
13770,0.09000000000000001
13770,0.11000000000000001
13770,0.12000000000000002
13770,0.13000000000000003
13771,0.09000000000000001
13771,0.11000000000000001
13778,0.07
13778,0.08000000000000002
13778,0.09000000000000001
13778,0.1
13778,0.11000000000000001
13778,0.12000000000000002
13778,0.13000000000000003
13778,0.14
13778,0.15000000000000002
13779,0.04
13779,0.09000000000000001
13779,0.1
13779,0.11000000000000001
13779,0.12000000000000002
13779,0.13000000000000003
13780,0.08000000000000002
13780,0.09000000000000001
13780,0.1
13780,0.11000000000000001
13780,0.12000000000000002
13780,0.13000000000000003
13781,0.08000000000000002
13781,0.09000000000000001
13781,0.1
13781,0.11000000000000001
13781,0.12000000000000002
13781,0.13000000000000003
13782,0.07
13782,0.09000000000000001
13782,0.1
13782,0.11000000000000001
13782,0.12000000000000002
13782,0.13000000000000003
13782,0.14
13782,0.15000000000000002
13785,0.07
13785,0.08000000000000002
13785,0.09000000000000001
13785,0.1
13785,0.11000000000000001
13785,0.12000000000000002
13785,0.13000000000000003
13786,0.08000000000000002
13786,0.09000000000000001
13786,0.1
13786,0.11000000000000001
13786,0.12000000000000002
13786,0.13000000000000003
13787,0.08000000000000002
13787,0.09000000000000001
13787,0.1
13787,0.11000000000000001
13787,0.12000000000000002
13787,0.13000000000000003
13788,0.08000000000000002
13788,0.09000000000000001
13788,0.1
13788,0.11000000000000001
13788,0.12000000000000002
13788,0.13000000000000003
13789,0.08000000000000002
13789,0.09000000000000001
13789,0.1
13789,0.11000000000000001
13789,0.12000000000000002
13789,0.13000000000000003
13790,0.08000000000000002
13790,0.09000000000000001
13790,0.1
13790,0.11000000000000001
13790,0.12000000000000002
13790,0.13000000000000003
13791,0.08000000000000002
13791,0.09000000000000001
13791,0.1
13791,0.11000000000000001
13791,0.12000000000000002
13791,0.13000000000000003
13792,0.08000000000000002
13792,0.09000000000000001
13792,0.1
13792,0.11000000000000001
13792,0.12000000000000002
13792,0.13000000000000003
13793,0.09000000000000001
13793,0.1
13793,0.11000000000000001
13793,0.12000000000000002
13793,0.13000000000000003
13800,0.07
13800,0.08000000000000002
13800,0.09000000000000001
13800,0.1
13800,0.11000000000000001
13800,0.12000000000000002
13800,0.13000000000000003
13800,0.14
13800,0.15000000000000002
13802,0.07
13802,0.08000000000000002
13802,0.09000000000000001
13802,0.1
13802,0.11000000000000001
13803,0.07
13803,0.09000000000000001
13803,0.11000000000000001
13804,0.07
13804,0.09000000000000001
13804,0.1
13804,0.11000000000000001
13807,0.07
13807,0.09000000000000001
13807,0.1
13808,0.09000000000000001
13808,0.1
13808,0.11000000000000001
