7.464180755615234375e+01,6.806840209960937500e+02,2.364239692687988281e+01,2.626201438903808594e+01,4.719748687744140625e+01,7.229713439941406250e+01,9.074374389648437500e+01,1.246196594238281250e+02,1.475980682373046875e+02,2.078318939208984375e+02,2.482663726806640625e+02,3.739811096191406250e+02,4.416965637207031250e+02,6.548488769531250000e+02,7.812251586914062500e+02,7.988441772460937500e+02,9.116400756835937500e+02,8.325306396484375000e+02,8.057446899414062500e+02,8.156997680664062500e+02,7.912724609375000000e+02,8.538610229492187500e+02,8.951867675781250000e+02,6.521022338867187500e+02,5.223117675781250000e+02,3.383864440917968750e+02,1.270204925537109375e+02,8.131135559082031250e+01,4.685232162475585938e+01,nan
1.051839370727539062e+02,5.001260986328125000e+02,1.993396186828613281e+01,2.602712249755859375e+01,3.687739944458007812e+01,6.248056411743164062e+01,7.956265258789062500e+01,1.085973815917968750e+02,1.425740966796875000e+02,1.748357391357421875e+02,2.233057098388671875e+02,3.002632751464843750e+02,3.651541748046875000e+02,4.916101684570312500e+02,5.921541137695312500e+02,6.165443725585937500e+02,6.220822143554687500e+02,6.029161376953125000e+02,6.290140380859375000e+02,6.094920043945312500e+02,6.073685302734375000e+02,6.855387573242187500e+02,6.525790405273437500e+02,4.300000000000000000e+02,3.744447021484375000e+02,2.203569183349609375e+02,8.938995361328125000e+01,5.062515258789062500e+01,2.993691825866699219e+01,3.522216186523437500e+02
1.727185974121093750e+02,nan,nan,4.827219848632812500e+02,2.354655838012695312e+01,2.615508651733398438e+01,5.421879196166992188e+01,7.207733154296875000e+01,8.525481414794921875e+01,1.452802124023437500e+02,1.874279479980468750e+02,2.446152343750000000e+02,2.692630920410156250e+02,4.114484558105468750e+02,5.019352111816406250e+02,5.349983520507812500e+02,6.138827514648437500e+02,6.129546508789062500e+02,6.092570190429687500e+02,5.800000000000000000e+02,6.467835693359375000e+02,7.102230834960937500e+02,6.693189086914062500e+02,5.004077453613281250e+02,4.719180603027343750e+02,3.205408325195312500e+02,1.260311126708984375e+02,1.020285415649414062e+02,6.438179016113281250e+01,3.014687538146972656e+01
8.783818054199218750e+01,7.395421752929687500e+02,2.150894622802734375e+02,4.282767486572265625e+01,9.592548370361328125e+01,8.539279937744140625e+01,1.039796447753906250e+02,2.061638336181640625e+02,1.600994415283203125e+02,1.306898193359375000e+02,3.104296264648437500e+02,3.319472045898437500e+02,4.157801513671875000e+02,5.930446166992187500e+02,7.004362792968750000e+02,6.107149658203125000e+02,6.770700683593750000e+02,5.906602783203125000e+02,6.388583374023437500e+02,7.228044433593750000e+02,6.046046752929687500e+02,7.980986938476562500e+02,6.289528198242187500e+02,4.731217041015625000e+02,5.203146972656250000e+02,3.610462036132812500e+02,5.170798110961914062e+01,7.038087463378906250e+01,6.373127365112304688e+01,3.254187393188476562e+01
1.629450607299804688e+01,3.972309112548828125e+01,1.320119285583496094e+01,1.405942249298095703e+01,2.360022926330566406e+01,2.478791236877441406e+01,3.791242218017578125e+01,8.538015747070312500e+01,1.141312561035156250e+02,1.450164794921875000e+02,2.043390808105468750e+02,3.160358276367187500e+02,3.572337951660156250e+02,5.367115478515625000e+02,6.431716308593750000e+02,9.404910888671875000e+02,9.340800781250000000e+02,8.925412597656250000e+02,9.281657104492187500e+02,9.354071655273437500e+02,8.864509277343750000e+02,9.505770874023437500e+02,9.377744140625000000e+02,7.642172241210937500e+02,7.736425170898437500e+02,4.151043701171875000e+02,1.751941223144531250e+02,1.115444183349609375e+02,4.966211318969726562e+01,1.903291130065917969e+01
nan,nan,3.094546890258789062e+01,1.810254478454589844e+01,1.694014930725097656e+01,1.472283077239990234e+01,1.230710792541503906e+01,1.229888820648193359e+01,1.209798336029052734e+01,6.537530899047851562e+00,9.015275955200195312e+00,9.959921836853027344e+00,1.305294227600097656e+01,1.829172515869140625e+01,2.782011413574218750e+01,6.108610153198242188e+01,1.156727218627929688e+02,2.580408935546875000e+02,3.440320739746093750e+02,5.298520507812500000e+02,5.921686401367187500e+02,6.270806274414062500e+02,7.079058837890625000e+02,6.025090332031250000e+02,6.031065673828125000e+02,5.237904052734375000e+02,2.626206665039062500e+02,1.189560470581054688e+02,3.102552986145019531e+01,1.033261680603027344e+01
2.632514762878417969e+01,1.229366607666015625e+02,1.617954826354980469e+01,1.414163303375244141e+01,1.401537322998046875e+01,1.906556129455566406e+01,4.383733367919921875e+01,6.235931015014648438e+01,1.182563781738281250e+02,1.689854278564453125e+02,2.200000000000000000e+02,3.586139526367187500e+02,4.119765625000000000e+02,5.547761230468750000e+02,7.027639160156250000e+02,9.996998901367187500e+02,1.177562255859375000e+03,1.178214233398437500e+03,1.220512817382812500e+03,1.217859985351562500e+03,1.253541625976562500e+03,1.350494750976562500e+03,1.380927001953125000e+03,1.128908447265625000e+03,1.010677856445312500e+03,5.800000000000000000e+02,3.651562805175781250e+02,2.177278594970703125e+02,1.507939300537109375e+02,9.253557586669921875e+01
5.668737411499023438e+01,nan,1.690097999572753906e+01,1.453704357147216797e+01,2.016806411743164062e+01,4.484634017944335938e+01,8.721413421630859375e+01,1.958085479736328125e+02,2.606945495605468750e+02,3.736482849121093750e+02,3.665037231445312500e+02,3.997407531738281250e+02,4.007176208496093750e+02,5.061026916503906250e+02,7.593703613281250000e+02,8.081091308593750000e+02,8.416623535156250000e+02,6.184294433593750000e+02,4.519307861328125000e+02,4.350998229980468750e+02,4.239064941406250000e+02,4.163410644531250000e+02,3.798947143554687500e+02,3.900806579589843750e+02,3.973299865722656250e+02,4.063586425781250000e+02,4.130023803710937500e+02,3.535151367187500000e+02,2.573136291503906250e+02,1.506121368408203125e+02
3.563039398193359375e+01,4.953625869750976562e+01,3.312623977661132812e+01,5.736432647705078125e+01,9.844519805908203125e+01,1.408355865478515625e+02,2.084964294433593750e+02,2.557800140380859375e+02,3.417617797851562500e+02,4.109001159667968750e+02,4.672656555175781250e+02,6.659663085937500000e+02,8.649671630859375000e+02,1.122272827148437500e+03,1.424908813476562500e+03,1.632104125976562500e+03,1.696569580078125000e+03,1.610883666992187500e+03,1.644584472656250000e+03,1.653546020507812500e+03,1.670144287109375000e+03,1.810739624023437500e+03,1.752152954101562500e+03,1.067524169921875000e+03,7.422279663085937500e+02,4.265081481933593750e+02,2.068410491943359375e+02,1.244502258300781250e+02,4.030522537231445312e+01,nan
2.977036666870117188e+01,3.616427917480468750e+02,2.115146255493164062e+01,5.303039169311523438e+01,1.106371688842773438e+02,1.433298339843750000e+02,1.996745147705078125e+02,2.600000000000000000e+02,3.113541259765625000e+02,4.301903991699218750e+02,4.731289978027343750e+02,6.411140747070312500e+02,8.236588134765625000e+02,1.131588623046875000e+03,1.360670288085937500e+03,1.575316772460937500e+03,1.838633544921875000e+03,1.700000854492187500e+03,1.658041503906250000e+03,1.673891235351562500e+03,1.758517333984375000e+03,1.801636962890625000e+03,1.654521728515625000e+03,1.001787902832031250e+03,7.505577392578125000e+02,4.377734985351562500e+02,2.275899505615234375e+02,1.439123535156250000e+02,3.354705429077148438e+01,nan
