sample_idx,pulse,t_s,timepoint_index,n_timepoints_for_pulse
1511,13586,0.14961373805999756,7,8
1512,13587,0.04034334793686867,0,8
1513,13587,0.05556509271264076,1,8
1514,13587,0.0713304728269577,2,8
1515,13587,0.08709584921598434,3,8
1516,13587,0.10231759399175644,4,8
1517,13587,0.11808297783136368,5,8
1518,13587,0.13384835422039032,6,8
1519,13587,0.14961373805999756,7,8
1520,13588,0.040886979550123215,0,8
1521,13588,0.06698140501976013,1,8
1522,13588,0.08057224750518799,2,8
1523,13588,0.09416308999061584,3,8
1524,13588,0.10829757153987885,4,8
1525,13588,0.1218884140253067,5,8
1526,13588,0.13547925651073456,6,8
1527,13588,0.14961373805999756,7,8
1528,13597,0.04034334793686867,0,8
1529,13597,0.05556509271264076,1,8
1530,13597,0.0713304728269577,2,8
1531,13597,0.08709584921598434,3,8
1532,13597,0.10231759399175644,4,8
1533,13597,0.11808297783136368,5,8
1534,13597,0.13384835422039032,6,8
1535,13597,0.14961373805999756,7,8
1536,13618,0.040886979550123215,0,8
1537,13618,0.06698140501976013,1,8
1538,13618,0.08165951073169708,2,8
1539,13618,0.09525036066770554,3,8
1540,13618,0.10938483476638794,4,8
1541,13618,0.12243204563856125,5,8
1542,13618,0.1360228955745697,6,8
1543,13618,0.14961373805999756,7,8
1544,13619,0.040886979550123215,0,8
1545,13619,0.06589413434267044,1,8
1546,13619,0.08600858598947525,2,8
1547,13619,0.09905579686164856,3,8
1548,13619,0.11155936866998672,4,8
1549,13619,0.12406294792890549,5,8
1550,13619,0.13656651973724365,6,8
1551,13619,0.14961373805999756,7,8
1552,13633,0.04034334793686867,0,8
1553,13633,0.05556509271264076,1,8
1554,13633,0.07078684121370316,2,8
1555,13633,0.08600858598947525,3,8
1556,13633,0.10177396237850189,4,8
1557,13633,0.11699570715427399,5,8
1558,13633,0.13221745193004608,6,8
1559,13633,0.14798283576965332,7,8
1560,13640,0.040886979550123215,0,8
1561,13640,0.06480686366558075,1,8
1562,13640,0.08763948827981949,2,8
1563,13640,0.10014306008815765,3,8
1564,13640,0.11210300773382187,4,8
1565,13640,0.12460657954216003,5,8
1566,13640,0.1371101588010788,6,8
1567,13640,0.14961373805999756,7,8
1568,13642,0.04034334793686867,0,8
1569,13642,0.05556509271264076,1,8
1570,13642,0.0713304728269577,2,8
1571,13642,0.08709584921598434,3,8
1572,13642,0.10231759399175644,4,8
1573,13642,0.11808297783136368,5,8
1574,13642,0.13384835422039032,6,8
1575,13642,0.14961373805999756,7,8
1576,13643,0.040886979550123215,0,8
1577,13643,0.06263232976198196,1,8
1578,13643,0.07731044292449951,2,8
1579,13643,0.09144492447376251,3,8
1580,13643,0.10612303018569946,4,8
1581,13643,0.12025751173496246,5,8
1582,13643,0.13493561744689941,6,8
1583,13643,0.14961373805999756,7,8
1584,13659,0.040886979550123215,0,8
1585,13659,0.05773962661623955,1,8
1586,13659,0.07350500673055649,2,8
1587,13659,0.08872675150632858,3,8
1588,13659,0.10394849628210068,4,8
1589,13659,0.11917024105787277,5,8
1590,13659,0.13439199328422546,6,8
1591,13659,0.14961373805999756,7,8
1592,13661,0.040886979550123215,0,8
1593,13661,0.06480686366558075,1,8
1594,13661,0.07894134521484375,2,8
1595,13661,0.09307581931352615,3,8
1596,13661,0.10721030086278915,4,8
1597,13661,0.12134477496147156,5,8
1598,13661,0.13547925651073456,6,8
1599,13661,0.14961373805999756,7,8
1600,13662,0.040886979550123215,0,8
1601,13662,0.06589413434267044,1,8
1602,13662,0.0865522176027298,2,8
1603,13662,0.09905579686164856,3,8
1604,13662,0.11155936866998672,4,8
1605,13662,0.12406294792890549,5,8
1606,13662,0.13656651973724365,6,8
1607,13662,0.14961373805999756,7,8
1608,13663,0.040886979550123215,0,8
1609,13663,0.06480686366558075,1,8
1610,13663,0.08818311989307404,2,8
1611,13663,0.1006866917014122,3,8
1612,13663,0.11264663934707642,4,8
1613,13663,0.12515021860599518,5,8
1614,13663,0.1371101588010788,6,8
1615,13663,0.14961373805999756,7,8
1616,13664,0.040886979550123215,0,8
1617,13664,0.06480686366558075,1,8
1618,13664,0.08763948827981949,2,8
1619,13664,0.10014306008815765,3,8
1620,13664,0.11210300773382187,4,8
1621,13664,0.12460657954216003,5,8
1622,13664,0.1371101588010788,6,8
1623,13664,0.14961373805999756,7,8
1624,13666,0.04034334793686867,0,8
1625,13666,0.05556509271264076,1,8
1626,13666,0.0713304728269577,2,8
1627,13666,0.08709584921598434,3,8
1628,13666,0.10231759399175644,4,8
1629,13666,0.11808297783136368,5,8
1630,13666,0.13384835422039032,6,8
1631,13666,0.14961373805999756,7,8
1632,13668,0.040886979550123215,0,8
1633,13668,0.06698140501976013,1,8
1634,13668,0.08274678140878677,2,8
1635,13668,0.09579399228096008,3,8
1636,13668,0.10938483476638794,4,8
1637,13668,0.12243204563856125,5,8
1638,13668,0.1360228955745697,6,8
1639,13668,0.14961373805999756,7,8
1640,13669,0.040886979550123215,0,8
1641,13669,0.06480686366558075,1,8
1642,13669,0.08818311989307404,2,8
1643,13669,0.1006866917014122,3,8
1644,13669,0.11264663934707642,4,8
1645,13669,0.12515021860599518,5,8
1646,13669,0.1371101588010788,6,8
1647,13669,0.14961373805999756,7,8
1648,13670,0.040886979550123215,0,8
1649,13670,0.06045779585838318,1,8
1650,13670,0.07567954063415527,2,8
1651,13670,0.09035765379667282,3,8
1652,13670,0.10503576695919037,4,8
1653,13670,0.11971388012170792,5,8
1654,13670,0.13439199328422546,6,8
1655,13670,0.14961373805999756,7,8
1656,13671,0.040886979550123215,0,8
1657,13671,0.06208869814872742,1,8
1658,13671,0.07676681131124496,2,8
1659,13671,0.09144492447376251,3,8
1660,13671,0.10557939857244492,4,8
1661,13671,0.12025751173496246,5,8
1662,13671,0.13493561744689941,6,8
1663,13671,0.14961373805999756,7,8
1664,13672,0.040886979550123215,0,8
1665,13672,0.06480686366558075,1,8
1666,13672,0.08818311989307404,2,8
1667,13672,0.10014306008815765,3,8
1668,13672,0.11264663934707642,4,8
1669,13672,0.12460657954216003,5,8
1670,13672,0.1371101588010788,6,8
1671,13672,0.14961373805999756,7,8
1672,13673,0.040886979550123215,0,8
1673,13673,0.06698140501976013,1,8
1674,13673,0.08220314979553223,2,8
1675,13673,0.09579399228096008,3,8
1676,13673,0.10938483476638794,4,8
1677,13673,0.12243204563856125,5,8
1678,13673,0.1360228955745697,6,8
1679,13673,0.14961373805999756,7,8
1680,13681,0.040886979550123215,0,8
1681,13681,0.05882689729332924,1,8
1682,13681,0.07459227740764618,2,8
1683,13681,0.08927038311958313,3,8
1684,13681,0.10449212789535522,4,8
1685,13681,0.11917024105787277,5,8
1686,13681,0.13439199328422546,6,8
1687,13681,0.14961373805999756,7,8
1688,13683,0.04034334793686867,0,8
1689,13683,0.05556509271264076,1,8
1690,13683,0.0713304728269577,2,8
1691,13683,0.08709584921598434,3,8
1692,13683,0.10231759399175644,4,8
1693,13683,0.11808297783136368,5,8
1694,13683,0.13384835422039032,6,8
1695,13683,0.14961373805999756,7,8
1696,13684,0.04034334793686867,0,8
1697,13684,0.05556509271264076,1,8
1698,13684,0.0713304728269577,2,8
1699,13684,0.08709584921598434,3,8
1700,13684,0.10231759399175644,4,8
1701,13684,0.11808297783136368,5,8
1702,13684,0.13384835422039032,6,8
1703,13684,0.14961373805999756,7,8
1704,13685,0.04034334793686867,0,8
1705,13685,0.05556509271264076,1,8
1706,13685,0.0713304728269577,2,8
1707,13685,0.08709584921598434,3,8
1708,13685,0.10286123305559158,4,8
1709,13685,0.11808297783136368,5,8
1710,13685,0.13384835422039032,6,8
1711,13685,0.14961373805999756,7,8
1712,13686,0.04034334793686867,0,8
1713,13686,0.05556509271264076,1,8
1714,13686,0.0713304728269577,2,8
1715,13686,0.08709584921598434,3,8
1716,13686,0.10231759399175644,4,8
1717,13686,0.11808297783136368,5,8
1718,13686,0.13384835422039032,6,8
1719,13686,0.14961373805999756,7,8
1720,13689,0.040886979550123215,0,8
1721,13689,0.05828326195478439,1,8
1722,13689,0.07350500673055649,2,8
1723,13689,0.08872675150632858,3,8
1724,13689,0.10394849628210068,4,8
1725,13689,0.11917024105787277,5,8
1726,13689,0.13439199328422546,6,8
1727,13689,0.14961373805999756,7,8
1728,13690,0.04034334793686867,0,8
1729,13690,0.05556509271264076,1,8
1730,13690,0.0713304728269577,2,8
1731,13690,0.08709584921598434,3,8
1732,13690,0.10231759399175644,4,8
1733,13690,0.11808297783136368,5,8
1734,13690,0.13384835422039032,6,8
1735,13690,0.14961373805999756,7,8
1736,13691,0.04034334793686867,0,8
1737,13691,0.05556509271264076,1,8
1738,13691,0.0713304728269577,2,8
1739,13691,0.08709584921598434,3,8
1740,13691,0.10231759399175644,4,8
1741,13691,0.11808297783136368,5,8
1742,13691,0.13384835422039032,6,8
1743,13691,0.14961373805999756,7,8
1744,13701,0.040886979550123215,0,8
1745,13701,0.06480686366558075,1,8
1746,13701,0.07894134521484375,2,8
1747,13701,0.0936194583773613,3,8
1748,13701,0.10721030086278915,4,8
1749,13701,0.12134477496147156,5,8
1750,13701,0.13547925651073456,6,8
1751,13701,0.14961373805999756,7,8
1752,13711,0.04034334793686867,0,8
1753,13711,0.05556509271264076,1,8
1754,13711,0.0713304728269577,2,8
1755,13711,0.08709584921598434,3,8
1756,13711,0.10231759399175644,4,8
1757,13711,0.11808297783136368,5,8
1758,13711,0.13384835422039032,6,8
1759,13711,0.14961373805999756,7,8
1760,13720,0.040886979550123215,0,8
1761,13720,0.06371960043907166,1,8
1762,13720,0.07785407453775406,2,8
1763,13720,0.0925321877002716,3,8
1764,13720,0.1066666692495346,4,8
1765,13720,0.12080114334821701,5,8
1766,13720,0.13493561744689941,6,8
1767,13720,0.14961373805999756,7,8
1768,13724,0.04034334793686867,0,8
1769,13724,0.05556509271264076,1,8
1770,13724,0.0713304728269577,2,8
1771,13724,0.08709584921598434,3,8
1772,13724,0.10231759399175644,4,8
1773,13724,0.11808297783136368,5,8
1774,13724,0.13384835422039032,6,8
1775,13724,0.14961373805999756,7,8
1776,13734,0.040886979550123215,0,8
1777,13734,0.06698140501976013,1,8
1778,13734,0.08220314979553223,2,8
1779,13734,0.09579399228096008,3,8
1780,13734,0.10938483476638794,4,8
1781,13734,0.12243204563856125,5,8
1782,13734,0.1360228955745697,6,8
1783,13734,0.14961373805999756,7,8
1784,13735,0.040886979550123215,0,8
1785,13735,0.06698140501976013,1,8
1786,13735,0.08437768369913101,2,8
1787,13735,0.09742489457130432,3,8
1788,13735,0.11047210544347763,4,8
1789,13735,0.12351931631565094,5,8
1790,13735,0.13656651973724365,6,8
1791,13735,0.14961373805999756,7,8
1792,13751,0.040886979550123215,0,8
1793,13751,0.06698140501976013,1,8
1794,13751,0.08220314979553223,2,8
1795,13751,0.09579399228096008,3,8
1796,13751,0.10884120315313339,4,8
1797,13751,0.12243204563856125,5,8
1798,13751,0.1360228955745697,6,8
1799,13751,0.14961373805999756,7,8
1800,13759,0.04034334793686867,0,8
1801,13759,0.05556509271264076,1,8
1802,13759,0.0713304728269577,2,8
1803,13759,0.08709584921598434,3,8
1804,13759,0.10231759399175644,4,8
1805,13759,0.11808297783136368,5,8
1806,13759,0.13384835422039032,6,8
1807,13759,0.14961373805999756,7,8
1808,13760,0.04034334793686867,0,8
1809,13760,0.05556509271264076,1,8
1810,13760,0.07187410444021225,2,8
1811,13760,0.08709584921598434,3,8
1812,13760,0.10286123305559158,4,8
1813,13760,0.11808297783136368,5,8
1814,13760,0.13384835422039032,6,8
1815,13760,0.14961373805999756,7,8
1816,13762,0.04034334793686867,0,8
1817,13762,0.05556509271264076,1,8
1818,13762,0.07187410444021225,2,8
1819,13762,0.08709584921598434,3,8
1820,13762,0.10286123305559158,4,8
1821,13762,0.11808297783136368,5,8
1822,13762,0.13384835422039032,6,8
1823,13762,0.14961373805999756,7,8
1824,13763,0.04034334793686867,0,8
1825,13763,0.05556509271264076,1,8
1826,13763,0.0713304728269577,2,8
1827,13763,0.08709584921598434,3,8
1828,13763,0.10231759399175644,4,8
1829,13763,0.11808297783136368,5,8
1830,13763,0.13384835422039032,6,8
1831,13763,0.14961373805999756,7,8
1832,13764,0.04034334793686867,0,8
1833,13764,0.05556509271264076,1,8
1834,13764,0.0713304728269577,2,8
1835,13764,0.08709584921598434,3,8
1836,13764,0.10231759399175644,4,8
1837,13764,0.11808297783136368,5,8
1838,13764,0.13384835422039032,6,8
1839,13764,0.14961373805999756,7,8
1840,13766,0.040886979550123215,0,8
1841,13766,0.05991416424512863,1,8
1842,13766,0.07459227740764618,2,8
1843,13766,0.08927038311958313,3,8
1844,13766,0.10503576695919037,4,8
1845,13766,0.11971388012170792,5,8
1846,13766,0.13439199328422546,6,8
1847,13766,0.14961373805999756,7,8
1848,13767,0.040886979550123215,0,8
1849,13767,0.061001431196928024,1,8
1850,13767,0.07567954063415527,2,8
1851,13767,0.09035765379667282,3,8
1852,13767,0.10503576695919037,4,8
1853,13767,0.11971388012170792,5,8
1854,13767,0.13439199328422546,6,8
1855,13767,0.14961373805999756,7,8
1856,13778,0.040886979550123215,0,8
1857,13778,0.06752503663301468,1,8
1858,13778,0.08111587911844254,2,8
1859,13778,0.09470672160387039,3,8
1860,13778,0.10829757153987885,4,8
1861,13778,0.1218884140253067,5,8
1862,13778,0.13547925651073456,6,8
1863,13778,0.14961373805999756,7,8
1864,13779,0.040886979550123215,0,8
1865,13779,0.06480686366558075,1,8
1866,13779,0.0865522176027298,2,8
1867,13779,0.10014306008815765,3,8
1868,13779,0.11210300773382187,4,8
1869,13779,0.12460657954216003,5,8
1870,13779,0.1371101588010788,6,8
1871,13779,0.14961373805999756,7,8
1872,13780,0.040886979550123215,0,8
1873,13780,0.06480686366558075,1,8
1874,13780,0.08818311989307404,2,8
1875,13780,0.1006866917014122,3,8
1876,13780,0.11264663934707642,4,8
1877,13780,0.12515021860599518,5,8
1878,13780,0.1371101588010788,6,8
1879,13780,0.14961373805999756,7,8
1880,13781,0.040886979550123215,0,8
1881,13781,0.06589413434267044,1,8
1882,13781,0.08492131531238556,2,8
1883,13781,0.09796852618455887,3,8
1884,13781,0.11047210544347763,4,8
1885,13781,0.12351931631565094,5,8
1886,13781,0.13656651973724365,6,8
1887,13781,0.14961373805999756,7,8
1888,13786,0.040886979550123215,0,8
1889,13786,0.06589413434267044,1,8
1890,13786,0.0854649469256401,2,8
1891,13786,0.09796852618455887,3,8
1892,13786,0.11101573705673218,4,8
1893,13786,0.12351931631565094,5,8
1894,13786,0.13656651973724365,6,8
1895,13786,0.14961373805999756,7,8
1896,13787,0.040886979550123215,0,8
1897,13787,0.06480686366558075,1,8
1898,13787,0.08709584921598434,2,8
1899,13787,0.0995994284749031,3,8
1900,13787,0.11210300773382187,4,8
1901,13787,0.12460657954216003,5,8
1902,13787,0.1371101588010788,6,8
1903,13787,0.14961373805999756,7,8
1904,13789,0.040886979550123215,0,8
1905,13789,0.06589413434267044,1,8
1906,13789,0.08437768369913101,2,8
1907,13789,0.09742489457130432,3,8
1908,13789,0.11047210544347763,4,8
1909,13789,0.12351931631565094,5,8
1910,13789,0.13656651973724365,6,8
1911,13789,0.14961373805999756,7,8
1912,13790,0.040886979550123215,0,8
1913,13790,0.06480686366558075,1,8
1914,13790,0.08709584921598434,2,8
1915,13790,0.10014306008815765,3,8
1916,13790,0.11210300773382187,4,8
1917,13790,0.12460657954216003,5,8
1918,13790,0.1371101588010788,6,8
1919,13790,0.14961373805999756,7,8
1920,13791,0.040886979550123215,0,8
1921,13791,0.06480686366558075,1,8
1922,13791,0.08709584921598434,2,8
1923,13791,0.0995994284749031,3,8
1924,13791,0.11210300773382187,4,8
1925,13791,0.12460657954216003,5,8
1926,13791,0.1371101588010788,6,8
1927,13791,0.14961373805999756,7,8
1928,13792,0.040886979550123215,0,8
1929,13792,0.06589413434267044,1,8
1930,13792,0.0854649469256401,2,8
1931,13792,0.09851215779781342,3,8
1932,13792,0.11101573705673218,4,8
1933,13792,0.12406294792890549,5,8
1934,13792,0.13656651973724365,6,8
1935,13792,0.14961373805999756,7,8
1936,13793,0.040886979550123215,0,8
1937,13793,0.06589413434267044,1,8
1938,13793,0.08492131531238556,2,8
1939,13793,0.09796852618455887,3,8
1940,13793,0.11047210544347763,4,8
1941,13793,0.12351931631565094,5,8
1942,13793,0.13656651973724365,6,8
1943,13793,0.14961373805999756,7,8
1944,13800,0.040886979550123215,0,8
1945,13800,0.06589413434267044,1,8
1946,13800,0.08002861589193344,2,8
1947,13800,0.0936194583773613,3,8
1948,13800,0.1077539324760437,4,8
1949,13800,0.12134477496147156,5,8
1950,13800,0.13547925651073456,6,8
1951,13800,0.14961373805999756,7,8
1952,13808,0.04034334793686867,0,8
1953,13808,0.05556509271264076,1,8
1954,13808,0.0713304728269577,2,8
1955,13808,0.08709584921598434,3,8
1956,13808,0.10231759399175644,4,8
1957,13808,0.11808297783136368,5,8
1958,13808,0.13384835422039032,6,8
1959,13808,0.14961373805999756,7,8
1960,13811,0.04034334793686867,0,8
1961,13811,0.05556509271264076,1,8
1962,13811,0.07187410444021225,2,8
1963,13811,0.08709584921598434,3,8
1964,13811,0.10286123305559158,4,8
1965,13811,0.11808297783136368,5,8
1966,13811,0.13384835422039032,6,8
1967,13811,0.14961373805999756,7,8
1968,13820,0.040886979550123215,0,8
1969,13820,0.06480686366558075,1,8
1970,13820,0.07894134521484375,2,8
1971,13820,0.09307581931352615,3,8
1972,13820,0.10721030086278915,4,8
1973,13820,0.12134477496147156,5,8
1974,13820,0.13547925651073456,6,8
1975,13820,0.14961373805999756,7,8
1976,13821,0.040886979550123215,0,8
1977,13821,0.06589413434267044,1,8
1978,13821,0.08492131531238556,2,8
1979,13821,0.09796852618455887,3,8
1980,13821,0.11047210544347763,4,8
1981,13821,0.12351931631565094,5,8
1982,13821,0.13656651973724365,6,8
1983,13821,0.14961373805999756,7,8
1984,13822,0.040886979550123215,0,8
1985,13822,0.06589413434267044,1,8
1986,13822,0.08437768369913101,2,8
1987,13822,0.09796852618455887,3,8
1988,13822,0.11047210544347763,4,8
1989,13822,0.12351931631565094,5,8
1990,13822,0.13656651973724365,6,8
1991,13822,0.14961373805999756,7,8
1992,13824,0.040886979550123215,0,8
1993,13824,0.06317596882581711,1,8
1994,13824,0.07731044292449951,2,8
1995,13824,0.09144492447376251,3,8
1996,13824,0.1066666692495346,4,8
1997,13824,0.12080114334821701,5,8
1998,13824,0.13493561744689941,6,8
1999,13824,0.14961373805999756,7,8
2000,13825,0.040886979550123215,0,8
2001,13825,0.06371960043907166,1,8
2002,13825,0.07785407453775406,2,8
2003,13825,0.0925321877002716,3,8
2004,13825,0.1066666692495346,4,8
2005,13825,0.12080114334821701,5,8
2006,13825,0.13547925651073456,6,8
2007,13825,0.14961373805999756,7,8
2008,13826,0.040886979550123215,0,8
2009,13826,0.06317596882581711,1,8
2010,13826,0.07731044292449951,2,8
2011,13826,0.09144492447376251,3,8
2012,13826,0.10557939857244492,4,8
2013,13826,0.11971388012170792,5,8
2014,13826,0.13384835422039032,6,8
2015,13826,0.14961373805999756,7,8
2016,13829,0.040886979550123215,0,8
2017,13829,0.06589413434267044,1,8
2018,13829,0.08329041302204132,2,8
2019,13829,0.09688125550746918,3,8
2020,13829,0.10992846637964249,4,8
2021,13829,0.12243204563856125,5,8
2022,13829,0.13656651973724365,6,8
2023,13829,0.14961373805999756,7,8
2024,13830,0.040886979550123215,0,8
2025,13830,0.06698140501976013,1,8
2026,13830,0.08057224750518799,2,8
2027,13830,0.09416308999061584,3,8
2028,13830,0.10721030086278915,4,8
2029,13830,0.12134477496147156,5,8
2030,13830,0.1360228955745697,6,8
2031,13830,0.14961373805999756,7,8
2032,13831,0.04034334793686867,0,8
2033,13831,0.053934190422296524,1,8
2034,13831,0.06752503663301468,2,8
2035,13831,0.08111587911844254,3,8
2036,13831,0.09470672160387039,4,8
2037,13831,0.10829757153987885,5,8
2038,13831,0.1218884140253067,6,8
2039,13831,0.13547925651073456,7,8
2040,13834,0.04034334793686867,0,8
2041,13834,0.05556509271264076,1,8
2042,13834,0.07078684121370316,2,8
2043,13834,0.08600858598947525,3,8
2044,13834,0.10177396237850189,4,8
2045,13834,0.11753933876752853,5,8
2046,13834,0.13276109099388123,6,8
2047,13834,0.14961373805999756,7,8
2048,13852,0.040886979550123215,0,8
2049,13852,0.06208869814872742,1,8
2050,13852,0.07676681131124496,2,8
2051,13852,0.09144492447376251,3,8
2052,13852,0.10557939857244492,4,8
2053,13852,0.12025751173496246,5,8
2054,13852,0.13493561744689941,6,8
2055,13852,0.14961373805999756,7,8
2056,13853,0.040886979550123215,0,8
2057,13853,0.06589413434267044,1,8
2058,13853,0.0854649469256401,2,8
2059,13853,0.09851215779781342,3,8
2060,13853,0.11101573705673218,4,8
2061,13853,0.12406294792890549,5,8
2062,13853,0.13656651973724365,6,8
2063,13853,0.14961373805999756,7,8
2064,13855,0.040886979550123215,0,8
2065,13855,0.06371960043907166,1,8
2066,13855,0.07785407453775406,2,8
2067,13855,0.09198855608701706,3,8
2068,13855,0.10612303018569946,4,8
2069,13855,0.12025751173496246,5,8
2070,13855,0.13547925651073456,6,8
2071,13855,0.14961373805999756,7,8
2072,13857,0.040886979550123215,0,8
2073,13857,0.06317596882581711,1,8
2074,13857,0.07731044292449951,2,8
2075,13857,0.09144492447376251,3,8
2076,13857,0.10612303018569946,4,8
2077,13857,0.12025751173496246,5,8
2078,13857,0.13439199328422546,6,8
2079,13857,0.14961373805999756,7,8
2080,13858,0.040886979550123215,0,8
2081,13858,0.06208869814872742,1,8
2082,13858,0.07676681131124496,2,8
2083,13858,0.09090128540992737,3,8
2084,13858,0.10557939857244492,4,8
2085,13858,0.11971388012170792,5,8
2086,13858,0.13439199328422546,6,8
2087,13858,0.14961373805999756,7,8
2088,13859,0.040886979550123215,0,8
2089,13859,0.06589413434267044,1,8
2090,13859,0.0794849768280983,2,8
2091,13859,0.09307581931352615,3,8
2092,13859,0.1066666692495346,4,8
2093,13859,0.12025751173496246,5,8
2094,13859,0.13493561744689941,6,8
2095,13859,0.14961373805999756,7,8
2096,13860,0.040886979550123215,0,8
2097,13860,0.06317596882581711,1,8
2098,13860,0.07731044292449951,2,8
2099,13860,0.09144492447376251,3,8
2100,13860,0.10557939857244492,4,8
2101,13860,0.11971388012170792,5,8
2102,13860,0.13384835422039032,6,8
2103,13860,0.14961373805999756,7,8
2104,13861,0.040886979550123215,0,8
2105,13861,0.06208869814872742,1,8
2106,13861,0.07676681131124496,2,8
2107,13861,0.09144492447376251,3,8
2108,13861,0.10612303018569946,4,8
2109,13861,0.12025751173496246,5,8
2110,13861,0.13493561744689941,6,8
2111,13861,0.14961373805999756,7,8
2112,13866,0.040886979550123215,0,8
2113,13866,0.06208869814872742,1,8
2114,13866,0.07676681131124496,2,8
2115,13866,0.09144492447376251,3,8
2116,13866,0.10557939857244492,4,8
2117,13866,0.12025751173496246,5,8
2118,13866,0.13493561744689941,6,8
2119,13866,0.14961373805999756,7,8
2120,13872,0.040886979550123215,0,8
2121,13872,0.06208869814872742,1,8
2122,13872,0.07676681131124496,2,8
2123,13872,0.09144492447376251,3,8
2124,13872,0.10557939857244492,4,8
2125,13872,0.12025751173496246,5,8
2126,13872,0.13493561744689941,6,8
2127,13872,0.14961373805999756,7,8
2128,13879,0.040886979550123215,0,8
2129,13879,0.05610872805118561,1,8
2130,13879,0.07187410444021225,2,8
2131,13879,0.08709584921598434,3,8
2132,13879,0.10286123305559158,4,8
2133,13879,0.11808297783136368,5,8
2134,13879,0.13384835422039032,6,8
2135,13879,0.14961373805999756,7,8
2136,13880,0.040886979550123215,0,8
2137,13880,0.06589413434267044,1,8
2138,13880,0.08002861589193344,2,8
2139,13880,0.0936194583773613,3,8
2140,13880,0.1077539324760437,4,8
2141,13880,0.12134477496147156,5,8
2142,13880,0.13547925651073456,6,8
2143,13880,0.14961373805999756,7,8
2144,13883,0.04034334793686867,0,8
2145,13883,0.05556509271264076,1,8
2146,13883,0.0713304728269577,2,8
2147,13883,0.08709584921598434,3,8
2148,13883,0.10231759399175644,4,8
2149,13883,0.11808297783136368,5,8
2150,13883,0.13384835422039032,6,8
2151,13883,0.14961373805999756,7,8
2152,13884,0.04034334793686867,0,8
2153,13884,0.05556509271264076,1,8
2154,13884,0.0713304728269577,2,8
2155,13884,0.08709584921598434,3,8
2156,13884,0.10231759399175644,4,8
2157,13884,0.11808297783136368,5,8
2158,13884,0.13384835422039032,6,8
2159,13884,0.14961373805999756,7,8
2160,13888,0.04034334793686867,0,8
2161,13888,0.05556509271264076,1,8
2162,13888,0.0713304728269577,2,8
2163,13888,0.08709584921598434,3,8
2164,13888,0.10231759399175644,4,8
2165,13888,0.11808297783136368,5,8
2166,13888,0.13384835422039032,6,8
2167,13888,0.14961373805999756,7,8
2168,13889,0.040886979550123215,0,8
2169,13889,0.06698140501976013,1,8
2170,13889,0.08220314979553223,2,8
2171,13889,0.09579399228096008,3,8
2172,13889,0.10884120315313339,4,8
2173,13889,0.12243204563856125,5,8
2174,13889,0.1360228955745697,6,8
2175,13889,0.14961373805999756,7,8
2176,13890,0.04034334793686867,0,8
2177,13890,0.05556509271264076,1,8
2178,13890,0.0713304728269577,2,8
2179,13890,0.08709584921598434,3,8
2180,13890,0.10231759399175644,4,8
2181,13890,0.11808297783136368,5,8
2182,13890,0.13384835422039032,6,8
2183,13890,0.14961373805999756,7,8
2184,13899,0.040886979550123215,0,8
2185,13899,0.05773962661623955,1,8
2186,13899,0.07296137511730194,2,8
2187,13899,0.08818311989307404,3,8
2188,13899,0.10340486466884613,4,8
2189,13899,0.11862660944461823,5,8
2190,13899,0.13384835422039032,6,8
2191,13899,0.14961373805999756,7,8
2192,13902,0.040886979550123215,0,8
2193,13902,0.06208869814872742,1,8
2194,13902,0.07676681131124496,2,8
2195,13902,0.09144492447376251,3,8
2196,13902,0.10557939857244492,4,8
2197,13902,0.12025751173496246,5,8
2198,13902,0.13493561744689941,6,8
2199,13902,0.14961373805999756,7,8
2200,13903,0.040886979550123215,0,8
2201,13903,0.06698140501976013,1,8
2202,13903,0.08329041302204132,2,8
2203,13903,0.09633762389421463,3,8
2204,13903,0.10992846637964249,4,8
2205,13903,0.1229756772518158,5,8
2206,13903,0.1360228955745697,6,8
2207,13903,0.14961373805999756,7,8
2208,13904,0.040886979550123215,0,8
2209,13904,0.06752503663301468,1,8
2210,13904,0.08111587911844254,2,8
2211,13904,0.09470672160387039,3,8
2212,13904,0.10829757153987885,4,8
2213,13904,0.1218884140253067,5,8
2214,13904,0.13547925651073456,6,8
2215,13904,0.14961373805999756,7,8
2216,13905,0.040886979550123215,0,8
2217,13905,0.06208869814872742,1,8
2218,13905,0.07676681131124496,2,8
2219,13905,0.09090128540992737,3,8
2220,13905,0.10557939857244492,4,8
2221,13905,0.11971388012170792,5,8
2222,13905,0.13439199328422546,6,8
2223,13905,0.14961373805999756,7,8
2224,13906,0.040886979550123215,0,8
2225,13906,0.06698140501976013,1,8
2226,13906,0.08165951073169708,2,8
2227,13906,0.09525036066770554,3,8
2228,13906,0.10884120315313339,4,8
2229,13906,0.12243204563856125,5,8
2230,13906,0.1360228955745697,6,8
2231,13906,0.14961373805999756,7,8
2232,13913,0.04034334793686867,0,8
2233,13913,0.05556509271264076,1,8
2234,13913,0.0713304728269577,2,8
2235,13913,0.08709584921598434,3,8
2236,13913,0.10231759399175644,4,8
2237,13913,0.11808297783136368,5,8
2238,13913,0.13384835422039032,6,8
2239,13913,0.14961373805999756,7,8
2240,13916,0.040886979550123215,0,8
2241,13916,0.05991416424512863,1,8
2242,13916,0.07459227740764618,2,8
2243,13916,0.08981402218341827,3,8
2244,13916,0.10449212789535522,4,8
2245,13916,0.11971388012170792,5,8
